date,active_advisory_records,active_closure_records,active_posting_records,active_rain_advisory_records,active_bacteria_related_records,active_tijuana_river_related_records,active_sewage_infrastructure_records,active_sewage_related_records,active_enterococcus_records,active_fecal_coliform_records,active_total_coliform_records,active_ecoli_records,daily_severity_score,max_severity_score,unique_beaches_impacted,unique_stations_impacted,new_advisory_records,new_closure_records,new_posting_records,new_rain_advisory_records,new_bacteria_related_records,new_tijuana_river_related_records,new_sewage_related_records,active_records_comparison_beaches,active_records_other_san_diego_beaches,active_records_south_bay_tijuana_river_impact,closure_records_comparison_beaches,closure_records_other_san_diego_beaches,closure_records_south_bay_tijuana_river_impact,severity_score_comparison_beaches,severity_score_other_san_diego_beaches,severity_score_south_bay_tijuana_river_impact,unique_beaches_comparison_beaches,unique_beaches_other_san_diego_beaches,unique_beaches_south_bay_tijuana_river_impact,any_active_advisory,any_active_closure,any_bacteria_related_activity,any_tijuana_river_related_activity,any_sewage_related_activity
2024-09-12,3,2,1,0,3,2,0,2,3,0,0,0,5,2,3,3,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,4,0,1,2,True,True,True,True,True
2024-09-13,3,2,1,0,3,2,0,2,3,0,0,0,5,2,3,3,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,4,0,1,2,True,True,True,True,True
2024-09-14,4,2,2,0,4,2,0,2,4,0,0,0,6,2,4,4,1,0,1,0,1,0,0,0,1,3,0,0,2,0,1,5,0,1,3,True,True,True,True,True
2024-09-15,4,2,2,0,4,2,0,2,4,0,0,0,6,2,4,4,0,0,0,0,0,0,0,0,1,3,0,0,2,0,1,5,0,1,3,True,True,True,True,True
2024-09-16,4,2,2,0,4,2,0,2,4,0,0,0,6,2,4,4,1,0,1,0,1,0,0,0,1,3,0,0,2,0,1,5,0,1,3,True,True,True,True,True
2024-09-17,5,2,3,0,5,2,0,2,5,0,0,0,7,2,5,5,1,0,1,0,1,0,0,0,2,3,0,0,2,0,2,5,0,2,3,True,True,True,True,True
2024-09-18,8,5,3,0,8,2,0,2,8,0,0,0,13,2,6,7,4,3,1,0,4,0,0,1,2,5,0,0,5,1,2,10,1,2,3,True,True,True,True,True
2024-09-19,7,5,2,0,7,2,0,2,7,0,0,0,12,2,5,6,1,1,0,0,1,1,1,1,1,5,0,0,5,1,1,10,1,1,3,True,True,True,True,True
2024-09-20,5,2,3,0,5,2,0,2,5,0,0,0,7,2,5,5,1,0,1,0,1,0,0,1,1,3,0,0,2,1,1,5,1,1,3,True,True,True,True,True
2024-09-21,6,3,3,0,5,3,0,3,5,0,0,0,9,2,5,6,1,1,0,0,0,1,1,1,1,4,0,0,3,1,1,7,1,1,3,True,True,True,True,True
2024-09-22,4,2,2,0,3,2,0,2,3,0,0,0,6,2,4,4,0,0,0,0,0,0,0,1,1,2,0,0,2,1,1,4,1,1,2,True,True,True,True,True
2024-09-23,3,1,2,0,3,1,0,1,3,0,0,0,4,2,3,3,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,1,1,1,True,True,True,True,True
2024-09-24,4,1,3,0,4,1,0,1,4,0,0,0,5,2,4,4,1,0,1,0,1,0,0,1,2,1,0,0,1,1,2,2,1,2,1,True,True,True,True,True
2024-09-25,4,1,3,0,4,1,0,1,4,0,0,0,5,2,4,4,0,0,0,0,0,0,0,1,2,1,0,0,1,1,2,2,1,2,1,True,True,True,True,True
2024-09-26,4,1,3,0,4,1,0,1,4,0,0,0,5,2,4,4,1,0,1,0,1,0,0,2,1,1,0,0,1,2,1,2,2,1,1,True,True,True,True,True
2024-09-27,5,1,4,0,5,1,0,1,5,0,0,0,6,2,5,5,1,0,1,0,1,0,0,2,2,1,0,0,1,2,2,2,2,2,1,True,True,True,True,True
2024-09-28,5,1,4,0,5,1,0,1,5,0,0,0,6,2,5,5,1,0,1,0,1,0,0,2,1,2,0,0,1,2,1,3,2,1,2,True,True,True,True,True
2024-09-29,8,1,7,0,8,1,0,1,8,0,0,0,9,2,7,8,3,0,3,0,3,0,0,2,1,5,0,0,1,2,1,6,2,1,4,True,True,True,True,True
2024-09-30,8,1,7,0,8,1,0,1,8,0,0,0,9,2,7,8,0,0,0,0,0,0,0,2,1,5,0,0,1,2,1,6,2,1,4,True,True,True,True,True
2024-10-01,8,1,7,0,8,1,0,1,8,0,0,0,9,2,7,8,0,0,0,0,0,0,0,2,1,5,0,0,1,2,1,6,2,1,4,True,True,True,True,True
2024-10-02,8,1,7,0,8,1,0,1,8,0,0,0,9,2,7,8,0,0,0,0,0,0,0,2,1,5,0,0,1,2,1,6,2,1,4,True,True,True,True,True
2024-10-03,8,1,7,0,8,1,0,1,8,0,0,0,9,2,7,8,0,0,0,0,0,0,0,2,1,5,0,0,1,2,1,6,2,1,4,True,True,True,True,True
2024-10-04,12,2,10,0,12,2,0,2,12,0,0,0,14,2,10,11,4,1,3,0,4,1,1,4,1,7,0,0,2,4,1,9,4,1,5,True,True,True,True,True
2024-10-05,8,2,6,0,8,2,0,2,8,0,0,0,10,2,8,8,0,0,0,0,0,0,0,4,1,3,0,0,2,4,1,5,4,1,3,True,True,True,True,True
2024-10-06,7,2,5,0,7,2,0,2,7,0,0,0,9,2,7,7,0,0,0,0,0,0,0,3,1,3,0,0,2,3,1,5,3,1,3,True,True,True,True,True
2024-10-07,7,2,5,0,7,2,0,2,7,0,0,0,9,2,7,7,0,0,0,0,0,0,0,3,1,3,0,0,2,3,1,5,3,1,3,True,True,True,True,True
2024-10-08,8,2,6,0,8,2,0,2,8,0,0,0,10,2,8,8,1,0,1,0,1,0,0,3,1,4,0,0,2,3,1,6,3,1,4,True,True,True,True,True
2024-10-09,9,2,7,0,9,2,0,2,9,0,0,0,11,2,9,9,1,0,1,0,1,0,0,4,1,4,0,0,2,4,1,6,4,1,4,True,True,True,True,True
2024-10-10,7,2,5,0,7,2,0,2,7,0,0,0,9,2,7,7,0,0,0,0,0,0,0,4,1,2,0,0,2,4,1,4,4,1,2,True,True,True,True,True
2024-10-11,9,5,4,0,9,5,0,5,9,0,0,0,14,2,7,8,3,3,0,0,3,3,3,3,1,5,0,0,5,3,1,10,3,1,3,True,True,True,True,True
2024-10-12,8,4,4,0,8,4,0,4,8,0,0,0,12,2,7,8,0,0,0,0,0,0,0,3,1,4,0,0,4,3,1,8,3,1,3,True,True,True,True,True
2024-10-13,8,3,5,0,8,3,0,3,8,0,0,0,11,2,7,8,1,0,1,0,1,0,0,3,1,4,0,0,3,3,1,7,3,1,3,True,True,True,True,True
2024-10-14,11,5,6,0,11,5,0,5,11,0,0,0,16,2,9,10,3,2,1,0,3,2,2,3,1,7,0,0,5,3,1,12,3,1,5,True,True,True,True,True
2024-10-15,11,5,6,0,11,5,0,5,11,0,0,0,16,2,9,11,1,0,1,0,1,0,0,3,1,7,0,0,5,3,1,12,3,1,5,True,True,True,True,True
2024-10-16,11,5,6,0,11,5,0,5,11,0,0,0,16,2,10,11,1,0,1,0,1,0,0,3,2,6,0,0,5,3,2,11,3,2,5,True,True,True,True,True
2024-10-17,16,6,10,0,15,6,0,6,15,0,0,0,22,2,14,15,5,1,4,0,4,1,1,6,3,7,0,0,6,6,3,13,6,3,5,True,True,True,True,True
2024-10-18,15,6,9,0,14,6,0,6,14,0,0,0,21,2,14,15,1,0,1,0,1,0,0,6,2,7,0,0,6,6,2,13,6,2,6,True,True,True,True,True
2024-10-19,12,6,6,0,11,6,0,6,11,0,0,0,18,2,11,12,0,0,0,0,0,0,0,3,2,7,0,0,6,3,2,13,3,2,6,True,True,True,True,True
2024-10-20,14,6,8,0,13,6,0,6,13,0,0,0,20,2,12,14,2,0,2,0,2,0,0,3,2,9,0,0,6,3,2,15,3,2,7,True,True,True,True,True
2024-10-21,14,6,8,0,13,6,0,6,13,0,0,0,20,2,12,14,0,0,0,0,0,0,0,3,2,9,0,0,6,3,2,15,3,2,7,True,True,True,True,True
2024-10-22,14,6,8,0,13,6,0,6,13,0,0,0,20,2,12,14,0,0,0,0,0,0,0,3,2,9,0,0,6,3,2,15,3,2,7,True,True,True,True,True
2024-10-23,14,6,8,0,13,6,0,6,13,0,0,0,20,2,12,14,0,0,0,0,0,0,0,3,2,9,0,0,6,3,2,15,3,2,7,True,True,True,True,True
2024-10-24,13,6,7,0,12,6,0,6,12,0,0,0,19,2,12,13,1,0,1,0,1,0,0,3,3,7,0,0,6,3,3,13,3,3,6,True,True,True,True,True
2024-10-25,13,6,7,0,12,6,0,6,12,0,0,0,19,2,12,13,0,0,0,0,0,0,0,3,3,7,0,0,6,3,3,13,3,3,6,True,True,True,True,True
2024-10-26,11,6,5,0,10,6,0,6,10,0,0,0,17,2,10,11,1,0,1,0,1,0,0,2,2,7,0,0,6,2,2,13,2,2,6,True,True,True,True,True
2024-10-27,11,6,5,0,10,6,0,6,10,0,0,0,17,2,10,11,1,0,1,0,1,0,0,1,2,8,0,0,6,1,2,14,1,2,7,True,True,True,True,True
2024-10-28,12,6,6,0,11,6,0,6,11,0,0,0,18,2,10,12,2,0,2,0,2,0,0,1,2,9,0,0,6,1,2,15,1,2,7,True,True,True,True,True
2024-10-29,16,6,10,0,15,6,0,6,15,0,0,0,22,2,14,16,5,0,5,0,5,0,0,1,6,9,0,0,6,1,6,15,1,6,7,True,True,True,True,True
2024-10-30,19,6,13,0,18,6,0,6,17,0,1,0,25,2,16,19,3,0,3,0,3,0,0,2,7,10,0,0,6,2,7,16,2,7,7,True,True,True,True,True
2024-10-31,15,6,9,0,14,6,0,6,13,0,1,0,21,2,13,15,1,0,1,0,1,0,0,2,4,9,0,0,6,2,4,15,2,4,7,True,True,True,True,True
2024-11-01,11,5,6,0,11,5,0,5,11,0,0,0,16,2,10,11,3,0,3,0,3,0,0,2,1,8,0,0,5,2,1,13,2,1,7,True,True,True,True,True
2024-11-02,12,5,7,0,12,5,0,5,12,0,0,0,17,2,10,12,1,0,1,0,1,0,0,2,1,9,0,0,5,2,1,14,2,1,7,True,True,True,True,True
2024-11-03,10,5,5,0,10,5,0,5,10,0,0,0,15,2,8,10,1,0,1,0,1,0,0,1,1,8,0,0,5,1,1,13,1,1,6,True,True,True,True,True
2024-11-04,11,5,6,0,11,5,0,5,11,0,0,0,16,2,9,11,1,0,1,0,1,0,0,1,1,9,0,0,5,1,1,14,1,1,7,True,True,True,True,True
2024-11-05,7,5,2,0,7,5,0,5,7,0,0,0,12,2,6,7,0,0,0,0,0,0,0,0,1,6,0,0,5,0,1,11,0,1,5,True,True,True,True,True
2024-11-06,6,5,1,0,6,5,0,5,6,0,0,0,11,2,5,6,0,0,0,0,0,0,0,0,1,5,0,0,5,0,1,10,0,1,4,True,True,True,True,True
2024-11-07,8,3,5,0,8,3,0,3,8,0,0,0,11,2,6,7,4,0,4,0,4,0,0,1,1,6,0,0,3,1,1,9,1,1,4,True,True,True,True,True
2024-11-08,6,1,5,0,6,1,0,1,6,0,0,0,7,2,5,6,0,0,0,0,0,0,0,1,1,4,0,0,1,1,1,5,1,1,3,True,True,True,True,True
2024-11-09,2,1,1,0,2,1,0,1,2,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,2,True,True,True,True,True
2024-11-10,5,1,4,0,5,1,0,1,5,0,0,0,6,2,4,5,3,0,3,0,3,0,0,0,0,5,0,0,1,0,0,6,0,0,4,True,True,True,True,True
2024-11-11,6,1,5,0,6,1,0,1,6,0,0,0,7,2,5,6,1,0,1,0,1,0,0,0,0,6,0,0,1,0,0,7,0,0,5,True,True,True,True,True
2024-11-12,11,5,6,0,11,5,0,5,11,0,0,0,16,2,6,7,5,4,1,0,5,4,4,0,0,11,0,0,5,0,0,16,0,0,6,True,True,True,True,True
2024-11-13,13,5,8,0,13,5,0,5,13,0,0,0,18,2,10,13,6,0,6,0,6,0,0,0,4,9,0,0,5,0,4,14,0,4,6,True,True,True,True,True
2024-11-14,17,5,12,0,17,5,0,5,17,0,0,0,22,2,15,17,5,0,5,0,5,0,0,4,4,9,0,0,5,4,4,14,4,4,7,True,True,True,True,True
2024-11-15,17,5,12,0,17,5,0,5,17,0,0,0,22,2,15,17,3,0,3,0,3,0,0,6,2,9,0,0,5,6,2,14,6,2,7,True,True,True,True,True
2024-11-16,17,5,12,0,17,5,0,5,17,0,0,0,22,2,15,17,0,0,0,0,0,0,0,6,2,9,0,0,5,6,2,14,6,2,7,True,True,True,True,True
2024-11-17,17,5,12,0,17,5,0,5,17,0,0,0,22,2,15,17,0,0,0,0,0,0,0,6,2,9,0,0,5,6,2,14,6,2,7,True,True,True,True,True
2024-11-18,17,5,12,0,17,5,0,5,17,0,0,0,22,2,15,17,0,0,0,0,0,0,0,6,2,9,0,0,5,6,2,14,6,2,7,True,True,True,True,True
2024-11-19,16,5,11,0,16,5,0,5,16,0,0,0,21,2,15,16,1,0,1,0,1,0,0,6,2,8,0,0,5,6,2,13,6,2,7,True,True,True,True,True
2024-11-20,12,5,7,0,12,5,0,5,12,0,0,0,17,2,11,12,1,0,1,0,1,0,0,2,3,7,0,0,5,2,3,12,2,3,6,True,True,True,True,True
2024-11-21,12,5,7,0,12,5,0,5,12,0,0,0,17,2,11,12,1,0,1,0,1,0,0,3,3,6,0,0,5,3,3,11,3,3,5,True,True,True,True,True
2024-11-22,13,5,8,0,13,5,0,5,13,0,0,0,18,2,12,13,2,0,2,0,2,0,0,5,2,6,0,0,5,5,2,11,5,2,5,True,True,True,True,True
2024-11-23,13,5,8,0,13,5,0,5,13,0,0,0,18,2,12,13,0,0,0,0,0,0,0,5,2,6,0,0,5,5,2,11,5,2,5,True,True,True,True,True
2024-11-24,11,5,6,0,11,5,0,5,11,0,0,0,16,2,10,11,0,0,0,0,0,0,0,3,2,6,0,0,5,3,2,11,3,2,5,True,True,True,True,True
2024-11-25,11,5,6,0,11,5,0,5,11,0,0,0,16,2,10,11,0,0,0,0,0,0,0,3,2,6,0,0,5,3,2,11,3,2,5,True,True,True,True,True
2024-11-26,11,5,6,0,11,5,0,5,11,0,0,0,16,2,10,11,0,0,0,0,0,0,0,3,2,6,0,0,5,3,2,11,3,2,5,True,True,True,True,True
2024-11-27,11,5,6,0,11,5,0,5,11,0,0,0,16,2,10,11,0,0,0,0,0,0,0,3,2,6,0,0,5,3,2,11,3,2,5,True,True,True,True,True
2024-11-28,12,5,7,0,12,5,0,5,12,0,0,0,17,2,11,12,1,0,1,0,1,0,0,3,2,7,0,0,5,3,2,12,3,2,6,True,True,True,True,True
2024-11-29,13,5,8,0,13,5,0,5,13,0,0,0,18,2,12,13,1,0,1,0,1,0,0,3,2,8,0,0,5,3,2,13,3,2,7,True,True,True,True,True
2024-11-30,13,5,8,0,13,5,0,5,13,0,0,0,18,2,12,13,1,0,1,0,1,0,0,3,2,8,0,0,5,3,2,13,3,2,7,True,True,True,True,True
2024-12-01,14,5,9,0,14,5,0,5,14,0,0,0,19,2,12,14,1,0,1,0,1,0,0,3,2,9,0,0,5,3,2,14,3,2,7,True,True,True,True,True
2024-12-02,14,5,9,0,14,5,0,5,14,0,0,0,19,2,12,14,0,0,0,0,0,0,0,3,2,9,0,0,5,3,2,14,3,2,7,True,True,True,True,True
2024-12-03,14,5,9,0,14,5,0,5,14,0,0,0,19,2,12,14,0,0,0,0,0,0,0,3,2,9,0,0,5,3,2,14,3,2,7,True,True,True,True,True
2024-12-04,14,5,9,0,14,5,0,5,14,0,0,0,19,2,12,14,0,0,0,0,0,0,0,3,2,9,0,0,5,3,2,14,3,2,7,True,True,True,True,True
2024-12-05,14,5,9,0,14,5,0,5,14,0,0,0,19,2,12,14,2,0,2,0,2,0,0,3,2,9,0,0,5,3,2,14,3,2,7,True,True,True,True,True
2024-12-06,15,5,10,0,15,5,0,5,15,0,0,0,20,2,13,15,1,0,1,0,1,0,0,4,2,9,0,0,5,4,2,14,4,2,7,True,True,True,True,True
2024-12-07,14,5,9,0,14,5,0,5,14,0,0,0,19,2,12,14,0,0,0,0,0,0,0,3,2,9,0,0,5,3,2,14,3,2,7,True,True,True,True,True
2024-12-08,12,5,7,0,12,5,0,5,12,0,0,0,17,2,10,12,0,0,0,0,0,0,0,2,2,8,0,0,5,2,2,13,2,2,6,True,True,True,True,True
2024-12-09,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,0,0,0,0,0,0,0,2,2,6,0,0,5,2,2,11,2,2,5,True,True,True,True,True
2024-12-10,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,1,0,1,0,1,0,0,2,3,5,0,0,5,2,3,10,2,3,4,True,True,True,True,True
2024-12-11,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,0,0,0,0,0,0,0,2,3,5,0,0,5,2,3,10,2,3,4,True,True,True,True,True
2024-12-12,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,1,0,1,0,1,0,0,2,2,6,0,0,5,2,2,11,2,2,5,True,True,True,True,True
2024-12-13,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,0,0,0,0,0,0,0,2,1,6,0,0,5,2,1,11,2,1,5,True,True,True,True,True
2024-12-14,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,1,0,1,0,1,0,0,2,1,6,0,0,5,2,1,11,2,1,5,True,True,True,True,True
2024-12-15,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,0,0,0,0,0,0,0,2,1,6,0,0,5,2,1,11,2,1,5,True,True,True,True,True
2024-12-16,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,1,0,1,0,1,0,0,2,1,6,0,0,5,2,1,11,2,1,5,True,True,True,True,True
2024-12-17,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,0,0,0,0,0,0,0,2,1,6,0,0,5,2,1,11,2,1,5,True,True,True,True,True
2024-12-18,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,0,0,0,0,0,0,0,2,1,5,0,0,5,2,1,10,2,1,4,True,True,True,True,True
2024-12-19,9,4,5,0,9,4,0,4,9,0,0,0,13,2,8,9,4,2,2,0,4,2,2,3,1,5,0,0,4,3,1,9,3,1,4,True,True,True,True,True
2024-12-20,8,5,3,0,8,5,0,5,8,0,0,0,13,2,6,7,2,1,1,0,2,1,1,1,0,7,0,0,5,1,0,12,1,0,5,True,True,True,True,True
2024-12-21,8,7,1,0,8,7,0,7,8,0,0,0,15,2,6,7,2,2,0,0,2,2,2,0,0,8,0,0,7,0,0,15,0,0,6,True,True,True,True,True
2024-12-22,7,7,0,0,7,7,0,7,7,0,0,0,14,2,6,7,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,14,0,0,6,True,True,True,True,True
2024-12-23,8,6,2,0,8,6,0,6,8,0,0,0,14,2,7,8,2,0,2,0,2,0,0,0,1,7,0,0,6,0,1,13,0,1,6,True,True,True,True,True
2024-12-24,8,6,2,0,8,6,0,6,8,0,0,0,14,2,7,8,0,0,0,0,0,0,0,0,1,7,0,0,6,0,1,13,0,1,6,True,True,True,True,True
2024-12-25,10,9,1,0,10,9,0,9,10,0,0,0,19,2,7,9,3,3,0,0,3,3,3,0,0,10,0,0,9,0,0,19,0,0,7,True,True,True,True,True
2024-12-26,12,9,3,0,12,9,0,9,12,0,0,0,21,2,10,12,3,0,3,0,3,0,0,2,1,9,0,0,9,2,1,18,2,1,7,True,True,True,True,True
2024-12-27,12,9,3,0,12,9,0,9,12,0,0,0,21,2,10,12,0,0,0,0,0,0,0,2,1,9,0,0,9,2,1,18,2,1,7,True,True,True,True,True
2024-12-28,12,9,3,0,12,9,0,9,12,0,0,0,21,2,10,12,0,0,0,0,0,0,0,2,1,9,0,0,9,2,1,18,2,1,7,True,True,True,True,True
2024-12-29,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,2,1,1,0,2,1,1,2,1,6,0,0,5,2,1,11,2,1,5,True,True,True,True,True
2024-12-30,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,0,0,0,0,0,0,0,2,1,6,0,0,5,2,1,11,2,1,5,True,True,True,True,True
2024-12-31,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,2,0,2,0,2,0,0,0,3,6,0,0,5,0,3,11,0,3,5,True,True,True,True,True
2025-01-01,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,9,5,4,0,9,5,5,0,3,6,0,0,5,0,3,11,0,3,5,True,True,True,True,True
2025-01-02,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,0,0,0,0,0,0,0,0,3,6,0,0,5,0,3,11,0,3,5,True,True,True,True,True
2025-01-03,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,2,2,0,0,2,2,2,0,3,5,0,0,5,0,3,10,0,3,4,True,True,True,True,True
2025-01-04,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,2,0,2,0,2,0,0,0,3,7,0,0,5,0,3,12,0,3,6,True,True,True,True,True
2025-01-05,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,0,0,0,0,0,0,0,0,3,7,0,0,5,0,3,12,0,3,6,True,True,True,True,True
2025-01-06,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,0,0,0,0,0,0,0,0,3,6,0,0,5,0,3,11,0,3,5,True,True,True,True,True
2025-01-07,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,1,0,1,0,1,0,0,0,4,6,0,0,5,0,4,11,0,4,5,True,True,True,True,True
2025-01-08,11,5,6,0,11,5,0,5,11,0,0,0,16,2,10,11,2,0,2,0,2,0,0,0,5,6,0,0,5,0,5,11,0,5,5,True,True,True,True,True
2025-01-09,11,5,6,0,11,5,0,5,11,0,0,0,16,2,10,11,0,0,0,0,0,0,0,0,5,6,0,0,5,0,5,11,0,5,5,True,True,True,True,True
2025-01-10,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,0,0,0,0,0,0,0,0,4,6,0,0,5,0,4,11,0,4,5,True,True,True,True,True
2025-01-11,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,0,0,0,0,0,0,0,0,4,6,0,0,5,0,4,11,0,4,5,True,True,True,True,True
2025-01-12,10,5,5,0,10,5,0,5,10,0,0,0,15,2,9,10,0,0,0,0,0,0,0,0,4,6,0,0,5,0,4,11,0,4,5,True,True,True,True,True
2025-01-13,9,5,4,0,9,5,0,5,9,0,0,0,14,2,8,9,0,0,0,0,0,0,0,0,4,5,0,0,5,0,4,10,0,4,4,True,True,True,True,True
2025-01-14,9,4,5,0,9,4,0,4,9,0,0,0,13,2,8,9,1,0,1,0,1,0,0,0,5,4,0,0,4,0,5,8,0,5,3,True,True,True,True,True
2025-01-15,9,4,5,0,7,2,2,4,7,0,0,0,13,2,8,9,2,2,0,0,0,0,2,2,5,2,2,0,2,4,5,4,1,5,2,True,True,True,True,True
2025-01-16,12,6,6,0,10,4,2,6,10,0,0,0,18,2,8,12,5,3,2,0,5,3,3,4,4,4,2,0,4,6,4,8,1,4,3,True,True,True,True,True
2025-01-17,10,4,6,0,10,4,0,4,10,0,0,0,14,2,8,10,0,0,0,0,0,0,0,2,4,4,0,0,4,2,4,8,1,4,3,True,True,True,True,True
2025-01-18,7,5,2,0,7,5,0,5,7,0,0,0,12,2,6,7,1,1,0,0,1,1,1,0,2,5,0,0,5,0,2,10,0,2,4,True,True,True,True,True
2025-01-19,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,1,0,1,0,1,0,0,0,2,6,0,0,5,0,2,11,0,2,5,True,True,True,True,True
2025-01-20,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,0,0,0,0,0,0,0,0,2,6,0,0,5,0,2,11,0,2,5,True,True,True,True,True
2025-01-21,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,0,0,0,0,0,0,0,0,2,6,0,0,5,0,2,11,0,2,5,True,True,True,True,True
2025-01-22,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,0,0,0,0,0,0,0,0,2,6,0,0,5,0,2,11,0,2,5,True,True,True,True,True
2025-01-23,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,1,0,1,0,1,0,0,1,2,5,0,0,5,1,2,10,1,2,4,True,True,True,True,True
2025-01-24,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,0,0,0,0,0,0,0,1,2,5,0,0,5,1,2,10,1,2,4,True,True,True,True,True
2025-01-25,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,0,0,0,0,0,0,0,1,2,5,0,0,5,1,2,10,1,2,4,True,True,True,True,True
2025-01-26,8,5,3,0,8,5,0,5,8,0,0,0,13,2,7,8,0,0,0,0,0,0,0,1,2,5,0,0,5,1,2,10,1,2,4,True,True,True,True,True
2025-01-27,9,5,3,1,8,5,0,5,8,0,0,0,13,2,8,9,1,0,0,1,0,0,0,1,3,5,0,0,5,1,2,10,1,3,4,True,True,True,True,True
2025-01-28,8,5,2,1,7,5,0,5,7,0,0,0,12,2,7,8,0,0,0,0,0,0,0,0,3,5,0,0,5,0,2,10,0,3,4,True,True,True,True,True
2025-01-29,8,5,2,1,7,5,0,5,7,0,0,0,12,2,7,8,0,0,0,0,0,0,0,0,3,5,0,0,5,0,2,10,0,3,4,True,True,True,True,True
2025-01-30,8,5,2,1,7,5,0,5,7,0,0,0,12,2,7,8,0,0,0,0,0,0,0,0,3,5,0,0,5,0,2,10,0,3,4,True,True,True,True,True
2025-01-31,12,9,3,0,12,9,0,9,12,0,0,0,21,2,10,12,6,4,2,0,6,4,4,2,1,9,0,0,9,2,1,18,2,1,7,True,True,True,True,True
2025-02-01,11,9,2,0,11,9,0,9,11,0,0,0,20,2,9,11,0,0,0,0,0,0,0,1,1,9,0,0,9,1,1,18,1,1,7,True,True,True,True,True
2025-02-02,11,9,2,0,11,9,0,9,11,0,0,0,20,2,9,11,0,0,0,0,0,0,0,1,1,9,0,0,9,1,1,18,1,1,7,True,True,True,True,True
2025-02-03,11,9,2,0,11,9,0,9,11,0,0,0,20,2,9,11,0,0,0,0,0,0,0,1,1,9,0,0,9,1,1,18,1,1,7,True,True,True,True,True
2025-02-04,9,7,2,0,9,7,0,7,9,0,0,0,16,2,8,9,0,0,0,0,0,0,0,1,1,7,0,0,7,1,1,14,1,1,6,True,True,True,True,True
2025-02-05,9,7,2,0,9,7,0,7,9,0,0,0,16,2,8,9,0,0,0,0,0,0,0,1,1,7,0,0,7,1,1,14,1,1,6,True,True,True,True,True
2025-02-06,10,6,4,0,10,6,0,6,10,0,0,0,16,2,9,10,2,0,2,0,2,0,0,3,1,6,0,0,6,3,1,12,3,1,5,True,True,True,True,True
2025-02-07,12,7,4,1,11,7,0,7,11,0,0,0,18,2,11,12,2,1,0,1,1,1,1,4,1,7,0,0,7,3,1,14,4,1,6,True,True,True,True,True
2025-02-08,10,7,2,1,9,7,0,7,9,0,0,0,16,2,9,10,0,0,0,0,0,0,0,2,1,7,0,0,7,1,1,14,2,1,6,True,True,True,True,True
2025-02-09,10,6,3,1,9,6,0,6,9,0,0,0,15,2,9,10,1,0,1,0,1,0,0,2,1,7,0,0,6,1,1,13,2,1,6,True,True,True,True,True
2025-02-10,12,6,5,1,11,6,0,6,11,0,0,0,17,2,10,12,2,0,2,0,2,0,0,2,1,9,0,0,6,1,1,15,2,1,7,True,True,True,True,True
2025-02-11,10,6,4,0,10,6,0,6,10,0,0,0,16,2,8,10,0,0,0,0,0,0,0,1,0,9,0,0,6,1,0,15,1,0,7,True,True,True,True,True
2025-02-12,12,7,4,1,10,6,0,6,10,0,0,0,18,2,10,12,2,1,0,1,0,0,0,1,2,9,0,1,6,1,2,15,1,2,7,True,True,True,True,True
2025-02-13,15,10,4,1,10,9,0,9,10,0,0,0,24,2,10,12,3,3,0,0,0,3,3,1,2,12,0,1,9,1,2,21,1,2,7,True,True,True,True,True
