date,beach_event_id,start_date,end_date,start_date_clipped,end_date_clipped,duration_days_clean,analysis_period,post_emergency,study_group,impact_level,advisory_type_clean,advisory_cause_clean,source_clean,cause_group,beach_name_clean,station_id,station_name_clean,station_lat,station_lon,beach_lat,beach_lon,active_advisory_day,closure_active_day,posting_active_day,rain_advisory_event,bacteria_related_event,tijuana_river_related_event,sewage_infrastructure_event,sewage_related_event,severity_score,enterococcus_flag,fecal_coliform_flag,total_coliform_flag,ecoli_flag,end_date_was_missing
2025-02-19,734,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-20,734,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-21,734,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-22,734,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-23,734,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-13,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-14,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-15,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-16,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-17,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-18,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-19,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-20,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-21,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-22,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-23,735,2025-02-13,2025-02-23,2025-02-13,2025-02-23,10,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-13,736,2025-02-13,2025-02-21,2025-02-13,2025-02-21,8,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-14,736,2025-02-13,2025-02-21,2025-02-13,2025-02-21,8,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-15,736,2025-02-13,2025-02-21,2025-02-13,2025-02-21,8,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-16,736,2025-02-13,2025-02-21,2025-02-13,2025-02-21,8,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-17,736,2025-02-13,2025-02-21,2025-02-13,2025-02-21,8,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-18,736,2025-02-13,2025-02-21,2025-02-13,2025-02-21,8,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-19,736,2025-02-13,2025-02-21,2025-02-13,2025-02-21,8,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-20,736,2025-02-13,2025-02-21,2025-02-13,2025-02-21,8,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-21,736,2025-02-13,2025-02-21,2025-02-13,2025-02-21,8,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,1,0,0,0,1,0,1,2,0,0,0,0,False
2025-02-18,737,2025-02-18,2025-02-19,2025-02-18,2025-02-19,1,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Stormdrain,Bacteria-related,Carlsbad municipal beach,394,EH-480,33.1644,-117.3591,33.1651,-117.3594,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-19,737,2025-02-18,2025-02-19,2025-02-18,2025-02-19,1,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Stormdrain,Bacteria-related,Carlsbad municipal beach,394,EH-480,33.1644,-117.3591,33.1651,-117.3594,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-18,738,2025-02-18,2025-02-19,2025-02-18,2025-02-19,1,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Harbor Beach,590,OC-100,33.201559515,-117.392202744,33.206959,-117.398525,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-19,738,2025-02-18,2025-02-19,2025-02-18,2025-02-19,1,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Harbor Beach,590,OC-100,33.201559515,-117.392202744,33.206959,-117.398525,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-19,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-20,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-21,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-22,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-23,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-24,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-25,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-26,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-27,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-28,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-01,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-02,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-03,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-04,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-05,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-06,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-07,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-08,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-09,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-10,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-11,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-12,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-13,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-14,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-15,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-16,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-17,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-18,739,2025-02-19,2025-03-18,2025-02-19,2025-03-18,27,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,San Dieguito River Beach,375,EH-380,32.9753,-117.270605452,32.976558,-117.270906,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-20,740,2025-02-20,2025-02-21,2025-02-20,2025-02-21,1,Recent follow-up,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Pacific Beach,1150,EH-254,32.801389,-117.259444,32.8008,-117.2594,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2025-02-21,740,2025-02-20,2025-02-21,2025-02-20,2025-02-21,1,Recent follow-up,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Pacific Beach,1150,EH-254,32.801389,-117.259444,32.8008,-117.2594,1,0,1,0,1,0,0,0,1,0,0,0,0,False
2025-02-20,741,2025-02-20,2025-02-21,2025-02-20,2025-02-21,1,Recent follow-up,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tourmaline Surfing Park,411,FM-030,32.805,-117.2628,32.8079,-117.2662,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-21,741,2025-02-20,2025-02-21,2025-02-20,2025-02-21,1,Recent follow-up,1,Comparison Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Tourmaline Surfing Park,411,FM-030,32.805,-117.2628,32.8079,-117.2662,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-22,742,2025-02-22,2025-02-24,2025-02-22,2025-02-24,2,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-23,742,2025-02-22,2025-02-24,2025-02-22,2025-02-24,2,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-24,742,2025-02-22,2025-02-24,2025-02-22,2025-02-24,2,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado north beach,328,EH-060,32.685586,-117.194319,32.683267,-117.223496,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-23,743,2025-02-23,2025-02-24,2025-02-23,2025-02-24,1,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-24,743,2025-02-23,2025-02-24,2025-02-23,2025-02-24,1,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,325,EH-050,32.68184,-117.18526,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-24,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-25,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-26,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-27,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-28,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-01,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-02,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-03,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-04,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-05,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-06,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-07,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-08,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-09,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-03-10,744,2025-02-24,2025-03-10,2025-02-24,2025-03-10,14,Recent follow-up,1,South Bay / Tijuana River Impact,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,Coronado City beaches,1038,IB-079,32.674066,-117.1723,32.6867,-117.1976,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-25,745,2025-02-25,2025-03-28,2025-02-25,2025-03-28,31,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,USMC Camp Pendleton,398,EH-510,33.3805,-117.5785,33.331617,-117.503883,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-26,745,2025-02-25,2025-03-28,2025-02-25,2025-03-28,31,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,USMC Camp Pendleton,398,EH-510,33.3805,-117.5785,33.331617,-117.503883,1,0,1,0,1,0,0,0,1,1,0,0,0,False
2025-02-27,745,2025-02-25,2025-03-28,2025-02-25,2025-03-28,31,Recent follow-up,1,Other San Diego Beaches,1,Posting,Bacterial Standards Violation,Unknown,Bacteria-related,USMC Camp Pendleton,398,EH-510,33.3805,-117.5785,33.331617,-117.503883,1,0,1,0,1,0,0,0,1,1,0,0,0,False
